Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,subset_category
CAN,02AB017,WHITEFISH RIVER AT NOLALU,48.29211,-89.80986,WSC 20222 data set,48.29181549,-89.80930083,WSC 20222 data set,48.29180816,-89.80930816,-999.0,-999.0,,191.9104135,HYDAT gross drainage area,226.0,HYDAT effective drainage area,,yes,WSC 2022 data set,225.903,0.833878207,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2011-01-01 00:00:00,2023-01-02 23:00:00,17535,1980-01-01 00:00:00,2020-12-31 00:00:00,18,EST,0,5,meso-scale
CAN,02AB021,CURRENT RIVER AT STEPSTONE,48.56244,-89.24067,WSC 20222 data set,48.5626692,-89.24043355,WSC 20222 data set,48.5626692,-89.24083333,-999.0,-999.0,,406.1995384,HYDAT gross drainage area,407.0,HYDAT effective drainage area,,yes,WSC 2022 data set,406.869,0.96252975,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,17576,1989-01-01 00:00:00,2020-12-31 00:00:00,74,EST,0,7,meso-scale
CAN,02AC001,WOLF RIVER AT HIGHWAY NO. 17,48.82169,-88.53461,WSC 20222 data set,48.82213146,-88.53445301,WSC 20222 data set,48.82204223,-88.53454223,-999.0,-999.0,,609.6973654,HYDAT gross drainage area,726.0,HYDAT effective drainage area,,yes,WSC 2022 data set,728.436,0.794976808,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-01-01 00:00:00,2023-01-02 23:00:00,19500,1971-01-01 00:00:00,2021-12-31 00:00:00,147,EST,0,13,meso-scale
CAN,02AC002,BLACK STURGEON RIVER AT HIGHWAY NO. 17,48.90422,-88.37686,WSC 20222 data set,48.90381451,-88.37818463,WSC 20222 data set,48.90391623,-88.3780829,-999.0,-999.0,,2698.064894,HYDAT gross drainage area,2980.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2622.31,0.940505282,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,15956,1971-03-01 00:00:00,2021-12-31 00:00:00,72,EST,0,55,macro-scale
CAN,02AD010,BLACKWATER RIVER AT BEARDMORE,49.59761,-87.96544,WSC 20222 data set,49.59771867,-87.9654775,WSC 20222 data set,49.59778725,-87.96554608,-999.0,-999.0,,649.1633663,HYDAT gross drainage area,652.0,HYDAT effective drainage area,,yes,WSC 2022 data set,648.709,0.985583334,,high,,2010-12-31 20:00:00,2023-01-02 23:00:00,14857,1971-03-01 00:00:00,2020-12-31 00:00:00,116,EST,0,9,meso-scale
CAN,02AE001,GRAVEL RIVER NEAR CAVERS,48.926,-87.69019,WSC 20222 data set,48.92603913,-87.69010427,WSC 20222 data set,48.92583333,-87.69010427,-999.0,-999.0,,647.4905337,HYDAT gross drainage area,608.0,HYDAT effective drainage area,,yes,WSC 2022 data set,608.926,0.898448264,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2010-12-31 20:00:00,2023-01-02 23:00:00,18445,1974-10-01 00:00:00,2022-12-31 00:00:00,28,EST,0,11,meso-scale
CAN,02BA003,LITTLE PIC RIVER NEAR COLDWELL,48.84911,-86.60722,WSC 20222 data set,48.84914902,-86.60707133,WSC 20222 data set,48.84937218,-86.60729449,-999.0,-999.0,,2013.720869,HYDAT gross drainage area,1320.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1323.72,0.651984187,,medium,"Very flat region, MERIT DEM connects another subbasin to this outlet through a region of marshland; see 02BB003",2011-01-01 00:00:00,2023-01-02 23:00:00,19631,1972-06-01 00:00:00,2021-12-31 00:00:00,7,EST,0,33,macro-scale
CAN,02BA005,WHITESAND RIVER ABOVE SCHREIBER AT MINOVA MINE,48.97811,-87.37678,WSC 20222 data set,48.97771903,-87.37669659,WSC 20222 data set,48.93083333,-87.36583333,48.97771903,-87.37669659,yes,10.73454566,HYDAT gross drainage area,10.80000019,HYDAT effective drainage area,,yes,WSC 2022 data set,10.962,0.945343788,gauge is subbasin of MERIT headwater basin,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,17133,1989-02-01 00:00:00,2020-12-31 00:00:00,11,EST,1,1,headwater
CAN,02BB003,PIC RIVER NEAR MARATHON,48.77408,-86.29661,WSC 20222 data set,48.77372343,-86.29665031,WSC 20222 data set,48.77395323,-86.29688011,-999.0,-999.0,,3752.872967,HYDAT gross drainage area,4220.0,HYDAT effective drainage area,,yes,WSC 2022 data set,4215.23,0.825638975,,medium,"Very flat region, MERIT DEM connects part of this basin to another outlet through a region of marshland; see 02BA003",2011-01-01 00:00:00,2023-01-02 23:00:00,20408,1970-02-01 00:00:00,2020-12-31 00:00:00,5,EST,0,79,macro-scale
CAN,02BF001,BATCHAWANA RIVER NEAR BATCHAWANA,47.00353,-84.51556,WSC 20222 data set,47.00341368,-84.51549321,WSC 20222 data set,47.00333333,-84.51549321,-999.0,-999.0,,1302.795722,HYDAT gross drainage area,1230.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1228.5,0.904590704,,high,"CAN_02BF001 shares part of its upstream area with gauges CAN_02BF005, CAN_02BF006, CAN_02BF007, CAN_02BF008, CAN_02BF009, CAN_02BF012, CAN_02BF013.",2011-01-01 01:00:00,2023-01-02 23:00:00,3223,1967-10-01 00:00:00,2021-12-31 00:00:00,23,EST,0,28,macro-scale
CAN,02BF002,GOULAIS RIVER NEAR SEARCHMONT,46.86094,-83.97181,WSC 20222 data set,46.86110136,-83.97175235,WSC 20222 data set,46.86142686,-83.97142686,-999.0,-999.0,,1135.446167,HYDAT gross drainage area,1140.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1137.49,0.972451634,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,2425,1967-11-01 00:00:00,2021-12-31 00:00:00,0,EST,0,27,macro-scale
CAN,02BF004,BIG CARP RIVER NEAR SAULT STE. MARIE,46.51589,-84.46518,WSC 20222 data set,46.51567268,-84.46513856,WSC 20222 data set,46.51567268,-84.465,-999.0,-999.0,,48.54933712,HYDAT gross drainage area,51.0,HYDAT effective drainage area,,yes,WSC 2022 data set,49.9248,0.940252417,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,429,1979-08-01 00:00:00,2021-12-31 00:00:00,27,EST,1,1,headwater
CAN,02CA002,ROOT RIVER AT SAULT STE. MARIE,46.56286,-84.28169,WSC 20222 data set,46.56304438,-84.2813997,WSC 20222 data set,46.5625,-84.2813997,-999.0,-999.0,,65.82948591,HYDAT gross drainage area,109.0,HYDAT effective drainage area,,yes,WSC 2022 data set,108.079,0.5985226,,low,"Very flat region, MERIT DEM connects out parts of this basin to other basins by mistakenly identifying roads as rivers",2011-01-01 00:00:00,2023-01-02 23:00:00,3101,1971-02-01 00:00:00,2021-12-31 00:00:00,19,EST,0,3,meso-scale
CAN,02CB003,AUBINADONG RIVER ABOVE SESABIC CREEK,46.96842,-83.41686,WSC 20222 data set,46.96859331,-83.41744062,WSC 20222 data set,46.96801696,-83.41801696,-999.0,-999.0,,1370.998283,HYDAT gross drainage area,1450.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1450.71,0.933903743,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,1228,1980-09-01 00:00:00,2021-12-31 00:00:00,11,EST,0,33,macro-scale
CAN,02CF007,WHITSON RIVER AT CHELMSFORD,46.58336,-81.19911,WSC 20222 data set,46.58324781,-81.19911094,WSC 20222 data set,46.58331843,-81.19918157,-999.0,-999.0,,288.5952968,HYDAT gross drainage area,277.0,HYDAT effective drainage area,,yes,WSC 2022 data set,274.167,0.906739255,,high,CAN_02CF007 shares part of its upstream area with gauge CAN_02CF008.,2011-01-01 02:00:00,2023-01-02 23:00:00,53,1960-07-01 00:00:00,2021-12-31 00:00:00,24,EST,0,8,meso-scale
CAN,02CF008,WHITSON RIVER AT VAL CARON,46.61017,-81.03297,WSC 20222 data set,46.61028529,-81.03290191,WSC 20222 data set,46.61035836,-81.03297498,-999.0,-999.0,,186.7930315,HYDAT gross drainage area,179.0,HYDAT effective drainage area,,yes,WSC 2022 data set,187.368,0.928575275,,high,CAN_02CF008 shares part of its upstream area with gauge CAN_02CF007.,2011-01-01 01:00:00,2023-01-02 23:00:00,50,1960-11-01 00:00:00,2021-12-31 00:00:00,883,EST,0,5,meso-scale
CAN,02CF011,VERMILION RIVER NEAR VAL CARON,46.68544,-81.00925,WSC 20222 data set,46.68553755,-81.00934691,WSC 20222 data set,46.68583333,-81.00934691,-999.0,-999.0,,735.1828741,HYDAT gross drainage area,680.0,HYDAT effective drainage area,,yes,WSC 2022 data set,687.777,0.879422102,,medium,"Very flat region, MERIT DEM connects another subbasin to this outlet through a region of flat terrain",2011-01-02 00:00:00,2023-01-02 23:00:00,29,1970-06-01 00:00:00,2021-12-31 00:00:00,183,EST,0,9,meso-scale
CAN,02CG003,BLUE JAY CREEK NEAR TEHKUMMAH,45.65169,-81.98661,WSC 20222 data set,45.65150557,-81.98636774,WSC 20222 data set,45.63583333,-82.00083333,45.65150557,-81.98636774,yes,14.02219743,HYDAT gross drainage area,17.89999962,HYDAT effective drainage area,,yes,WSC 2022 data set,13.5594,0.887593165,gauge is subbasin of MERIT headwater basin,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2010-12-31 20:00:00,2023-01-02 23:00:00,110,1985-06-01 00:00:00,2021-12-31 00:00:00,102,EST,1,1,headwater
CAN,02DC012,STURGEON RIVER AT UPPER GOOSE FALLS,46.97025,-80.45878,WSC 20222 data set,46.96980759,-80.45880697,WSC 20222 data set,46.97,-80.45880697,-999.0,-999.0,,1236.893932,HYDAT gross drainage area,1200.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1212.65,0.966956836,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,94,1986-01-01 00:00:00,2022-12-31 00:00:00,0,EST,0,27,macro-scale
CAN,02DD012,VEUVE RIVER NEAR VERNER,46.40819,-80.12281,WSC 20222 data set,46.40788648,-80.12280212,WSC 20222 data set,46.4075,-80.12280212,-999.0,-999.0,,940.9955234,HYDAT gross drainage area,741.0,HYDAT effective drainage area,,yes,WSC 2022 data set,935.968,0.959012027,,high,,2011-01-01 00:00:00,2023-01-02 22:00:00,741,1973-04-01 00:00:00,2021-12-31 00:00:00,15,EST,0,21,meso-scale
CAN,02DD013,LA VASE RIVER AT NORTH BAY,46.26344,-79.39511,WSC 20222 data set,46.26354851,-79.39530992,WSC 20222 data set,46.26317922,-79.39567922,-999.0,-999.0,,64.66996759,HYDAT gross drainage area,68.59999847,HYDAT effective drainage area,,yes,WSC 2022 data set,69.7212,0.859442883,,medium,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road",2011-01-01 01:00:00,2023-01-02 23:00:00,5907,1974-02-01 00:00:00,2021-12-31 00:00:00,52,EST,1,1,headwater
CAN,02DD015,COMMANDA CREEK NEAR COMMANDA,45.94919,-79.60658,WSC 20222 data set,45.94918457,-79.60648859,WSC 20222 data set,45.94916667,-79.60648859,-999.0,-999.0,,123.9560124,HYDAT gross drainage area,104.0,HYDAT effective drainage area,,yes,WSC 2022 data set,100.199,0.784451248,,low,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road",2011-01-01 01:00:00,2023-01-02 23:00:00,17,1974-10-01 00:00:00,2021-12-31 00:00:00,29,EST,1,1,headwater
CAN,02EA005,NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS,45.66947,-79.37919,WSC 20222 data set,45.66946294,-79.37876822,WSC 20222 data set,45.66916667,-79.37833333,-999.0,-999.0,,311.5848125,HYDAT gross drainage area,329.0,HYDAT effective drainage area,,yes,WSC 2022 data set,329.622,0.919859041,,high,CAN_02EA005 shares part of its upstream area with gauge CAN_02EA010.,2010-12-31 19:00:00,2023-01-02 23:00:00,1324,1950-01-01 00:00:00,2022-12-31 00:00:00,0,EST,0,10,meso-scale
CAN,02EA010,NORTH MAGNETAWAN RIVER ABOVE PICKEREL LAKE,45.70377,-79.30879,WSC 20222 data set,45.7038138,-79.30890838,WSC 20222 data set,45.70416667,-79.30890838,-999.0,-999.0,,146.6342435,HYDAT gross drainage area,155.0,HYDAT effective drainage area,,yes,WSC 2022 data set,156.282,0.925277032,,high,CAN_02EA010 shares part of its upstream area with gauge CAN_02EA005.,2010-12-31 20:00:00,2023-01-02 23:00:00,1051,1968-01-01 00:00:00,2021-12-31 00:00:00,29,EST,0,3,meso-scale
CAN,02EB014,OXTONGUE RIVER NEAR DWIGHT,45.31197,-78.98939,WSC 20222 data set,45.31181604,-78.98945531,WSC 20222 data set,45.31188568,-78.98938568,-999.0,-999.0,,563.2039584,HYDAT gross drainage area,605.0,HYDAT effective drainage area,,yes,WSC 2022 data set,602.801,0.913030404,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,2417,1981-08-01 00:00:00,2021-12-31 00:00:00,30,EST,0,13,meso-scale
CAN,02EC002,BLACK RIVER NEAR WASHAGO,44.71367,-79.28161,WSC 20222 data set,44.7139394,-79.28167281,WSC 20222 data set,44.71363329,-79.28136671,-999.0,-999.0,,1431.753763,HYDAT gross drainage area,1510.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1508.63,0.930620153,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,18,1950-01-01 00:00:00,2021-12-31 00:00:00,0,EST,0,35,macro-scale
CAN,02EC010,SCHOMBERG RIVER NEAR SCHOMBERG,44.01214,-79.68564,WSC 20222 data set,44.01236945,-79.68543692,WSC 20222 data set,44.0125,-79.68543692,-999.0,-999.0,,44.45798555,HYDAT gross drainage area,51.29999924,HYDAT effective drainage area,,yes,WSC 2022 data set,43.9605,0.975107987,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,2,1966-04-01 00:00:00,2021-12-31 00:00:00,82,EST,1,1,headwater
CAN,02EC011,BEAVER RIVER NEAR BEAVERTON,44.39708,-79.07083,WSC 20222 data set,44.39708254,-79.07108688,WSC 20222 data set,44.39666667,-79.07108688,-999.0,-999.0,,294.9756682,HYDAT gross drainage area,291.0,HYDAT effective drainage area,,yes,WSC 2022 data set,292.349,0.96601671,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,2532,1966-10-01 00:00:00,2021-12-31 00:00:00,26,EST,0,5,meso-scale
CAN,02EC018,PEFFERLAW BROOK NEAR UDORA,44.26753,-79.19461,WSC 20222 data set,44.26742126,-79.19476461,WSC 20222 data set,44.26742126,-79.195,-999.0,-999.0,,343.421689,HYDAT gross drainage area,347.0,HYDAT effective drainage area,,yes,WSC 2022 data set,346.958,0.96668534,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,596,1987-03-01 00:00:00,2021-12-31 00:00:00,25,EST,0,7,meso-scale
CAN,02ED003,NOTTAWASAGA RIVER NEAR BAXTER,44.24981,-79.82142,WSC 20222 data set,44.24990333,-79.82169871,WSC 20222 data set,44.24990333,-79.82166667,-999.0,-999.0,,1268.694106,HYDAT gross drainage area,1230.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1229.58,0.95933914,,high,"CAN_02ED003 shares part of its upstream area with gauges CAN_02ED101, CAN_02ED102, CAN_02ED026.",2011-01-01 01:00:00,2023-01-02 23:00:00,1363,1950-01-01 00:00:00,2022-12-31 00:00:00,0,EST,0,30,macro-scale
CAN,02ED007,COLDWATER RIVER AT COLDWATER,44.70719,-79.64375,WSC 20222 data set,44.70728418,-79.64372299,WSC 20222 data set,44.70728418,-79.64333333,-999.0,-999.0,,173.5755154,HYDAT gross drainage area,168.0,HYDAT effective drainage area,,yes,WSC 2022 data set,167.838,0.929344742,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,155,1965-07-01 00:00:00,2022-12-31 00:00:00,20,EST,0,5,meso-scale
CAN,02ED013,WYE RIVER NEAR WYEVALE,44.64978,-79.90375,WSC 20222 data set,44.64996358,-79.90377494,WSC 20222 data set,44.65,-79.90377494,-999.0,-999.0,,129.0247713,HYDAT gross drainage area,121.0,HYDAT effective drainage area,,yes,WSC 2022 data set,123.008,0.899765433,,medium,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road",2010-12-31 20:00:00,2023-01-02 23:00:00,1879,1987-01-01 00:00:00,2021-12-31 00:00:00,0,EST,0,3,meso-scale
CAN,02ED015,MAD RIVER AT AVENING,44.30736,-80.07203,WSC 20222 data set,44.30699217,-80.07213604,WSC 20222 data set,44.3075,-80.07213604,-999.0,-999.0,,243.3278353,HYDAT gross drainage area,244.0,HYDAT effective drainage area,,yes,WSC 2022 data set,244.673,0.968374354,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,1436,1988-06-01 00:00:00,2022-12-31 00:00:00,2,EST,0,3,meso-scale
CAN,02ED017,HOGG CREEK NEAR VICTORIA HARBOUR,44.72606,-79.77897,WSC 20222 data set,44.72610066,-79.7784824,WSC 20222 data set,44.72583333,-79.7784824,-999.0,-999.0,,59.1858618,HYDAT gross drainage area,65.19999695,HYDAT effective drainage area,,yes,WSC 2022 data set,58.8897,0.968341866,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,9,1988-06-01 00:00:00,2020-12-31 00:00:00,21,EST,1,1,headwater
CAN,02ED024,NORTH RIVER AT THE FALLS,44.76767,-79.57828,WSC 20222 data set,44.7675736,-79.57824097,WSC 20222 data set,44.76707395,-79.57874062,-999.0,-999.0,,246.8015159,HYDAT gross drainage area,244.0,HYDAT effective drainage area,,yes,WSC 2022 data set,244.097,0.972550121,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,142,1988-08-01 00:00:00,2021-12-31 00:00:00,2,EST,0,7,meso-scale
CAN,02ED026,NOTTAWASAGA RIVER AT HOCKLEY,44.02475,-79.96989,WSC 20222 data set,44.02458756,-79.96979548,WSC 20222 data set,44.02447937,-79.96968729,-999.0,-999.0,,176.2606276,HYDAT gross drainage area,176.0,HYDAT effective drainage area,,yes,WSC 2022 data set,175.196,0.967437655,,high,"CAN_02ED026 shares part of its upstream area with gauges CAN_02ED003, CAN_02ED101.",2010-12-31 19:00:00,2023-01-02 23:00:00,214,1989-09-01 00:00:00,2022-12-31 00:00:00,31,EST,0,3,meso-scale
CAN,02ED101,NOTTAWASAGA RIVER NEAR ALLISTON,44.11058,-79.89028,WSC 20222 data set,44.11099701,-79.89031845,WSC 20222 data set,44.11083333,-79.89031845,-999.0,-999.0,,327.6246408,HYDAT gross drainage area,328.0,HYDAT effective drainage area,,yes,WSC 2022 data set,328.767,0.978162445,,high,"CAN_02ED101 shares part of its upstream area with gauges CAN_02ED003, CAN_02ED026.",2011-01-01 01:00:00,2023-01-02 23:00:00,868,1967-10-01 00:00:00,2022-12-31 00:00:00,66,EST,0,6,meso-scale
CAN,02ED102,BOYNE RIVER AT EARL ROWE PARK,44.1525,-79.89664,WSC 20222 data set,44.15283269,-79.89669493,WSC 20222 data set,44.15306888,-79.89693112,-999.0,-999.0,,218.5325058,HYDAT gross drainage area,216.0,HYDAT effective drainage area,,yes,WSC 2022 data set,217.213,0.963876597,,high,CAN_02ED102 shares part of its upstream area with gauge CAN_02ED003.,2010-12-31 19:00:00,2023-01-02 23:00:00,15,1967-10-01 00:00:00,2022-12-31 00:00:00,61,EST,0,3,meso-scale
CAN,02FA002,STOKES RIVER NEAR FERNDALE,45.03697,-81.33636,WSC 20222 data set,45.03719871,-81.33577028,WSC 20222 data set,45.03719871,-81.33583333,-999.0,-999.0,,49.65331579,HYDAT gross drainage area,50.5,HYDAT effective drainage area,,yes,WSC 2022 data set,62.0838,0.768444121,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-01-01 01:00:00,2023-01-02 23:00:00,117,1976-01-01 00:00:00,2022-12-31 00:00:00,0,EST,1,1,headwater
CAN,02FA004,SAUBLE RIVER AT ALLENFORD,44.53553,-81.17769,WSC 20222 data set,44.53529181,-81.17765047,WSC 20222 data set,44.535,-81.17765047,-999.0,-999.0,,312.3550832,HYDAT gross drainage area,312.0,HYDAT effective drainage area,,yes,WSC 2022 data set,312.504,0.977497217,,high,,2010-12-31 20:00:00,2023-01-02 23:00:00,72,1987-01-01 00:00:00,2022-12-31 00:00:00,8,EST,0,7,meso-scale
CAN,02FB007,SYDENHAM RIVER NEAR OWEN SOUND,44.52225,-80.93019,WSC 20222 data set,44.52223208,-80.93082558,WSC 20222 data set,44.52236216,-80.93069549,-999.0,-999.0,,178.1800877,HYDAT gross drainage area,183.0,HYDAT effective drainage area,,yes,WSC 2022 data set,187.244,0.916446181,,high,,2010-12-31 20:00:00,2023-01-02 23:00:00,5,1950-01-01 00:00:00,2021-12-31 00:00:00,0,EST,0,5,meso-scale
CAN,02FB010,BIGHEAD RIVER NEAR MEAFORD,44.57017,-80.6485,WSC 20222 data set,44.56995933,-80.64872341,WSC 20222 data set,44.57020129,-80.64896537,-999.0,-999.0,,302.8735444,HYDAT gross drainage area,298.0,HYDAT effective drainage area,,yes,WSC 2022 data set,292.94,0.936370975,,high,,2010-12-31 20:00:00,2023-01-02 23:00:00,168,1957-04-01 00:00:00,2021-12-31 00:00:00,16,EST,0,7,meso-scale
CAN,02FC011,CARRICK CREEK NEAR CARLSRUHE,44.11339,-81.01925,WSC 20222 data set,44.11330988,-81.01920193,WSC 20222 data set,44.11330988,-81.01916667,-999.0,-999.0,,158.3804062,HYDAT gross drainage area,156.0,HYDAT effective drainage area,,yes,WSC 2022 data set,157.022,0.953666968,,high,,2010-12-31 20:00:00,2023-01-02 23:00:00,6,1953-10-01 00:00:00,2021-12-31 00:00:00,49,EST,0,5,meso-scale
CAN,02FC016,SAUGEEN RIVER ABOVE DURHAM,44.18542,-80.78747,WSC 20222 data set,44.18568565,-80.78764013,WSC 20222 data set,44.18583333,-80.78764013,-999.0,-999.0,,312.6274405,HYDAT gross drainage area,329.0,HYDAT effective drainage area,,yes,WSC 2022 data set,311.103,0.963814593,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,12,1976-12-01 00:00:00,2021-12-31 00:00:00,54,EST,0,7,meso-scale
CAN,02FC017,BEATTY SAUGEEN RIVER NEAR HOLSTEIN,44.09047,-80.74194,WSC 20222 data set,44.09025885,-80.74190647,WSC 20222 data set,44.09042619,-80.74207381,-999.0,-999.0,,50.30904002,HYDAT gross drainage area,50.70000076,HYDAT effective drainage area,,yes,WSC 2022 data set,48.726,0.876065207,,high,"Very flat region, difference with reference shape likely explained by DEM differences",2011-01-01 01:00:00,2023-01-02 23:00:00,0,1985-12-01 00:00:00,2022-12-31 00:00:00,11,EST,1,1,headwater
CAN,02FD002,LUCKNOW RIVER AT LUCKNOW,43.96528,-81.51344,WSC 20222 data set,43.96541166,-81.51343801,WSC 20222 data set,43.96557016,-81.51359651,-999.0,-999.0,,67.54353473,HYDAT gross drainage area,54.90000153,HYDAT effective drainage area,,yes,WSC 2022 data set,69.3081,0.91346228,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,0,1979-12-01 00:00:00,2021-12-31 00:00:00,23,EST,1,1,headwater
CAN,02FE008,MIDDLE MAITLAND RIVER NEAR BELGRAVE,43.81289,-81.30689,WSC 20222 data set,43.81271834,-81.30737345,WSC 20222 data set,43.8125,-81.30666667,-999.0,-999.0,,645.1341962,HYDAT gross drainage area,645.0,HYDAT effective drainage area,,yes,WSC 2022 data set,646.11,0.97957306,,high,CAN_02FE008 shares part of its upstream area with gauge CAN_02FE013.,2011-01-01 01:00:00,2023-01-02 23:00:00,720,1967-10-01 00:00:00,2021-12-31 00:00:00,29,EST,0,16,meso-scale
CAN,02FE009,SOUTH MAITLAND RIVER AT SUMMERHILL,43.68436,-81.54117,WSC 20222 data set,43.68454971,-81.54105907,WSC 20222 data set,43.685,-81.54105907,-999.0,-999.0,,370.1628466,HYDAT gross drainage area,371.0,HYDAT effective drainage area,,yes,WSC 2022 data set,371.567,0.986101876,,high,,2010-12-31 20:00:00,2023-01-02 23:00:00,2674,1967-10-01 00:00:00,2021-12-31 00:00:00,0,EST,0,7,meso-scale
